event	lumi	run	ele pt	tau pt	met	taudm	tauGM
2210759	976	1	45.2827	45.1544	10.7064	0	1
2214772	978	1	29.974	53.5557	14.4028	11	5
5653383	2494	1	37.0301	30.4595	67.1989	10	5
5654779	2495	1	42.8735	30.2228	10.9799	0	5
31346714	13829	1	39.2759	31.2167	28.7206	0	5
31349720	13830	1	30.7387	30.898	29.2321	1	5
126584	56	1	36.3566	30.0333	13.189	1	5
8125702	3585	1	31.6763	35.2262	6.56599	11	5
2422315	1069	1	29.3065	39.2863	9.23898	10	5
2422610	1069	1	37.8425	30.9187	55.0799	1	5
2424137	1070	1	80.2024	30.1092	43.4809	1	5
23333777	10294	1	32.0319	30.9065	10.3785	0	5
23336203	10295	1	39.6575	47.467	38.5653	10	5
6079323	2682	1	28.7598	40.7933	30.2166	1	5
23338690	10296	1	73.5567	32.0636	167.993	0	5
23339704	10297	1	43.7582	40.0436	13.1037	1	5
23340372	10297	1	46.0912	36.3949	7.77866	10	5
23341106	10297	1	40.3523	37.3155	31.3564	10	5
31659176	13967	1	46.1644	30.9031	44.7508	1	5
31660042	13967	1	41.1966	38.2369	39.3318	0	5
31663821	13969	1	29.7455	35.8534	126.558	1	5
31670718	13972	1	33.1228	54.7467	44.9869	1	5
31672207	13972	1	25.9837	42.7661	46.6211	10	5
34377948	15166	1	31.7604	43.4071	78.2241	10	5
25266730	11147	1	39.8464	49.2202	18.105	1	1
34491871	15216	1	46.4861	42.6558	45.8639	1	5
25276646	11151	1	32.4186	38.8972	7.52799	1	5
34578244	15254	1	25.5342	37.4264	35.5052	1	5
34610167	15268	1	84.8065	127.692	42.2884	10	5
34610611	15269	1	28.2099	30.8457	60.3289	1	5
34616182	15271	1	31.8974	41.9068	28.8069	1	5
111311345	49104	1	32.7309	44.4238	29.3677	1	5
2271362	1002	1	35.868	44.7164	46.6857	10	5
111317334	49107	1	32.3062	34.3059	71.7528	10	5
111318744	49108	1	36.6923	31.7911	13.6142	0	5
111319866	49108	1	33.425	31.2197	30.7651	10	5
111320040	49108	1	29.6874	37.8411	10.8832	0	5
2277971	1005	1	27.6625	34.2583	47.2057	0	5
2278620	1006	1	32.4169	30.1075	27.5698	1	5
2282956	1008	1	25.3481	73.5341	37.1393	10	5
2972021	1312	1	38.4468	52.6656	38.5596	0	1
71971939	31750	1	33.1983	30.267	16.8411	0	5
95758212	42243	1	33.052	34.2238	14.2615	0	1
174097	77	1	28.8448	39.3756	31.4274	1	5
2535493	1119	1	64.1246	46.2199	2.78137	1	5
95765583	42246	1	27.0448	38.4998	21.2554	11	5
95766760	42247	1	32.1185	31.2719	28.2189	0	5
95768419	42248	1	41.1632	30.2159	39.4758	11	5
95770597	42249	1	36.5451	33.9103	10.7544	0	1
95778708	42252	1	42.7474	38.9516	34.385	0	1
62236667	27456	1	30.416	45.52	45.8313	1	5
66861070	29496	1	56.559	70.9561	51.2363	1	5
95843327	42281	1	26.7164	34.6311	13.6934	1	5
93626558	41303	1	33.3041	38.6806	31.1995	1	5
93627301	41303	1	36.0367	36.9419	62.2514	11	5
93630747	41305	1	29.2214	38.3887	53.9566	10	5
67010786	29562	1	30.6074	55.3899	19.7118	0	5
67012936	29563	1	33.6622	40.7121	20.9893	10	5
67014548	29563	1	31.8486	33.0277	17.4164	1	5
67018167	29565	1	28.0948	30.4327	20.6201	10	5
2182030	963	1	30.4864	36.8556	24.9733	10	5
2184143	964	1	36.2222	32.5561	20.6661	1	5
75215936	33181	1	29.7765	65.505	53.6117	1	5
75216623	33182	1	33.3521	33.1968	50.9158	1	5
75216844	33182	1	65.046	42.3834	15.8626	10	5
95168118	41983	1	37.4873	30.2362	6.4051	10	5
95169351	41983	1	38.4929	32.3459	9.59359	1	5
52276383	23062	1	46.7393	32.9341	98.5301	1	5
3018382	1332	1	36.0041	50.229	25.9207	10	5
14622785	6451	1	56.9634	108.251	270.248	11	5
2613428	1153	1	31.4229	43.4883	15.6907	10	5
2613872	1154	1	41.1308	36.2322	16.8793	1	5
14538657	6414	1	41.4635	41.4261	42.2801	1	5
32987203	14552	1	32.2226	41.6845	44.5985	10	5
32988553	14553	1	27.0751	45.5087	14.3602	1	5
32989186	14553	1	25.1825	39.6174	52.3466	1	5
33084627	14595	1	39.5509	35.0566	40.5836	0	5
14564096	6425	1	35.7046	85.1361	29.86	1	1
3015293	1331	1	38.2305	98.6028	103.91	1	5
3021178	1333	1	44.9104	31.7389	11.3114	10	5
3021348	1333	1	55.9022	42.208	9.15345	1	1
14620422	6450	1	29.6593	41.258	49.5998	10	5
3023352	1334	1	29.0856	36.4127	27.3437	0	5
3029472	1337	1	29.0702	46.8457	60.6566	10	5
14626481	6453	1	30.0274	30.2903	8.79895	1	5
38041435	16782	1	34.7325	31.5884	30.5641	1	5
38041643	16782	1	31.0532	37.8266	30.5868	1	5
38041945	16782	1	65.9477	77.4628	53.0872	1	5
54114655	23873	1	33.6863	32.5557	10.0978	11	5
54114697	23873	1	43.5955	42.5474	18.8772	1	1
28938464	12766	1	31.5018	34.9469	47.261	10	5
52209995	23032	1	38.909	43.4926	9.42765	10	5
4760666	2101	1	70.9735	38.9941	85.3662	1	5
4762504	2101	1	33.3855	39.4279	39.1561	1	5
16320872	7200	1	30.3063	33.6995	41.8924	10	5
13172306	5811	1	31.4804	33.1766	23.0628	0	5
2617364	1155	1	29.7771	34.1577	22.0711	10	5
2461585	1086	1	31.1068	37.7607	57.9585	1	5
4767366	2104	1	34.1299	46.422	24.88	0	1
4772876	2106	1	48.8204	30.841	62.3829	1	5
21103904	9310	1	34.7488	55.0087	76.4492	1	1
19971261	8811	1	31.0418	39.1109	60.8742	10	5
19971748	8811	1	26.6138	43.8679	32.8731	1	5
19973263	8811	1	32.6406	36.052	30.2676	10	5
14245948	6285	1	38.1794	41.6439	36.6514	1	5
21708901	9577	1	36.9919	51.4152	28.9485	10	5
25605903	11296	1	30.5887	46.2797	30.3811	1	5
25607604	11297	1	43.132	31.6282	27.8662	1	1
14251046	6287	1	35.2448	30.2897	5.72498	1	5
16324134	7202	1	46.3709	47.1082	33.2983	0	1
5396004	2381	1	39.8875	34.3303	58.6961	1	5
26102354	11515	1	51.2762	41.7175	40.4924	0	1
6588966	2907	1	32.6592	33.9787	29.4373	10	5
15950330	7037	1	28.8095	86.9231	49.8149	1	5
15950636	7037	1	44.3886	47.8167	25.2754	1	1
15951343	7037	1	38.1715	56.4188	97.899	1	5
15905908	7017	1	27.4227	42.3096	23.6898	1	5
13740107	6062	1	31.4167	47.3859	39.4038	1	5
13765263	6073	1	26.087	80.0077	50.6591	10	5
13765657	6073	1	38.2442	35.5364	18.6065	0	5
26646190	11755	1	31.5607	30.8298	27.1675	1	5
16132187	7117	1	33.591	99.0701	82.6092	1	5
2367631	1045	1	32.0115	37.8731	12.5777	1	5
2373365	1047	1	28.2805	60.0996	38.9911	0	5
2375846	1049	1	27.0049	42.6189	35.352	1	5
8193902	3615	1	39.2212	38.7195	46.085	10	5
8194451	3615	1	35.5747	36.5719	7.68911	1	5
10844472	4784	1	30.9805	49.1197	75.9082	1	5
446782	198	1	28.1623	46.9596	73.1753	1	5
1612287	712	1	29.8543	31.2528	18.5245	10	5
53696051	23688	1	35.4773	31.6204	11.7009	1	5
2700573	1192	1	29.735	37.841	21.5579	1	5
8473908	3739	1	27.5525	42.7217	51.3641	11	5
8474807	3739	1	38.6299	36.5505	10.6291	11	5
32869495	14501	1	32.5367	41.6125	22.2918	10	5
10835080	4780	1	37.5544	38.04	47.7241	11	5
32897286	14513	1	41.6209	32.2985	45.4319	1	5
32898558	14513	1	30.7505	34.0655	8.56952	11	5
32917006	14521	1	28.241	34.3939	38.6387	11	5
32917357	14522	1	46.6257	43.5448	12.2746	0	5
10955634	4833	1	39.6042	41.6223	49.7063	1	1
10961164	4836	1	28.0843	50.5894	46.1341	1	5
6690777	2952	1	25.1484	39.2404	29.4784	1	5
6729430	2969	1	42.3027	74.7035	65.0601	1	5
6732090	2970	1	54.0676	55.4412	136.329	1	5
6734056	2971	1	27.4213	31.6407	12.9925	1	5
6738268	2973	1	34.9351	31.7967	27.2676	1	5
6740715	2974	1	28.6905	30.2193	51.3441	1	5
6741553	2974	1	44.3754	49.3535	20.6045	10	5
6762240	2984	1	32.4572	38.9827	7.42616	1	5
6767119	2986	1	40.8632	31.5506	23.52	1	5
6767783	2986	1	46.1814	72.6202	31.63	10	5
2293618	1012	1	27.0484	40.1026	14.388	1	5
32874148	14503	1	33.003	33.0379	60.8136	1	5
2704735	1194	1	28.858	32.4043	24.7615	10	5
2705002	1194	1	26.0271	50.8205	69.2219	10	5
2323463	1025	1	76.9373	49.4823	8.72591	1	5
1616791	714	1	39.7675	34.9356	41.4333	1	1
1618196	714	1	50.2695	30.8184	16.4794	1	5
2433087	1074	1	39.9466	50.784	43.2007	10	5
2433169	1074	1	27.5009	49.2603	49.4683	1	5
79076449	34884	1	32.5594	32.8686	12.1742	10	5
79078101	34885	1	26.9723	44.5239	28.3204	10	5
98751508	43564	1	28.9047	33.6646	56.5988	1	5
98761093	43568	1	30.4163	37.4306	21.8444	1	5
98761478	43568	1	32.3036	42.3468	42.2625	1	5
73544724	32444	1	32.2357	45.9565	60.368	1	5
73545473	32444	1	33.7034	34.8928	65.4917	11	5
98758759	43567	1	29.7069	36.338	64.0195	10	5
98771290	43572	1	41.0949	36.4232	11.0769	1	5
79087947	34889	1	36.4269	33.2575	27.1143	1	5
112137095	49469	1	26.0352	36.0322	52.1127	10	5
112141361	49470	1	50.5956	51.8137	14.2991	0	1
112154370	49476	1	43.4362	32.0984	42.7427	0	5
79089469	34890	1	31.0489	56.0774	29.8591	1	5
74194097	32730	1	29.1924	56.8056	14.0391	10	5
74198411	32732	1	37.2314	37.0734	26.6586	1	1
74216040	32740	1	27.6175	43.6098	5.42976	10	5
74201851	32734	1	35.0091	37.8338	16.2627	10	5
74201893	32734	1	32.2948	30.3567	29.3537	1	5
74202610	32734	1	29.6423	32.0084	18.7242	1	5
74207022	32736	1	31.4218	33.1808	34.4408	1	5
74220742	32742	1	34.272	47.271	24.5305	11	5
2307566	1018	1	43.8355	33.9319	20.1338	0	1
99215145	43768	1	33.0294	37.7387	34.1309	11	5
101501320	44777	1	35.0976	35.6602	7.24307	1	5
2316008	1022	1	33.5248	35.3119	44.241	10	0
2380316	1051	1	32.2864	57.3676	41.0349	10	5
11626075	5129	1	41.4762	38.4379	29.6044	1	5
11626293	5129	1	30.2176	30.9308	33.0592	1	5
2384770	1053	1	40.9175	40.8318	38.4521	10	5
2447961	1080	1	30.9149	35.0519	10.4039	1	5
2556394	1128	1	27.8917	34.2079	42.4604	1	5
16681483	7359	1	29.8382	45.6449	33.5756	10	5
4011730	1770	1	31.3314	31.8181	19.7266	1	5
16704520	7370	1	27.6971	49.1233	8.84734	0	5
16743214	7387	1	29.892	38.3709	18.722	1	5
16756277	7392	1	26.2119	78.0312	12.5631	1	5
11120386	4906	1	72.1207	170.323	112.273	10	5
18079620	7976	1	36.9403	34.3543	31.1774	11	5
18086718	7979	1	50.1294	43.2837	53.9923	1	1
33296145	14689	1	30.6452	34.0139	14.5154	10	5
33304763	14693	1	39.0091	30.7033	21.1618	1	5
33354928	14715	1	29.6921	32.3187	62.4103	10	5
27886862	12302	1	35.4416	44.0757	34.9185	10	5
27891152	12304	1	44.8045	35.3095	8.26356	10	1
16348408	7212	1	35.8463	32.1977	43.852	11	5
16349809	7213	1	52.989	66.0789	67.7845	1	5
18703759	8251	1	113.745	67.3422	197.381	1	5
2498993	1103	1	30.0473	36.2517	9.65878	1	5
10653378	4700	1	73.3176	42.5739	11.8437	1	5
10654805	4701	1	25.2572	36.5728	42.7567	0	5
25749607	11360	1	31.9958	48.0917	24.874	10	5
1701071	751	1	54.6424	89.9006	23.4247	1	5
1706778	753	1	35.7889	37.1897	17.2257	1	5
10731833	4735	1	40.4096	49.1304	47.7067	1	1
10732659	4735	1	33.3306	33.1956	34.778	10	5
18901680	8339	1	43.3142	44.0304	19.2656	0	5
10900600	4809	1	29.8297	72.513	17.2708	1	5
20185760	8905	1	33.795	32.7841	3.10493	11	5
18917658	8346	1	37.6375	51.7004	31.7349	1	5
9560782	4218	1	42.4409	39.3757	20.118	1	5
9561254	4218	1	33.8875	35.8034	16.5686	1	5
9561281	4218	1	33.9292	38.5465	21.326	10	5
9562867	4219	1	34.4558	48.254	19.0206	0	5
20195876	8910	1	30.0502	49.3457	16.7507	1	5
20199717	8911	1	35.3026	38.4715	41.9144	0	5
2857468	1261	1	28.5419	40.8449	10.9853	1	5
2868389	1266	1	86.1271	48.1224	67.7716	1	5
2870124	1267	1	50.8162	32.6005	16.804	0	1
2966764	1309	1	26.9854	36.5939	14.8268	1	5
13425755	5923	1	28.9046	34.4441	12.7664	10	5
9566261	4221	1	26.5645	39.001	29.1576	1	5
9568379	4221	1	30.1383	34.1927	37.6407	10	5
30911956	13637	1	32.7791	44.5704	4.44331	1	5
3287092	1451	1	80.8703	63.4481	108.595	1	5
18852670	8317	1	43.905	50.031	50.8086	1	1
25453507	11229	1	35.1748	37.165	53.1667	10	5
2508471	1107	1	28.2381	45.3378	48.056	1	5
2510748	1108	1	37.4287	43.1413	43.8959	1	5
2515320	1110	1	33.5602	34.6714	35.746	1	5
2515898	1110	1	28.4302	36.0933	18.8026	1	5
19973476	8812	1	44.1236	66.5299	17.2443	1	5
19976643	8813	1	32.3254	30.8923	0.480803	0	5
19976720	8813	1	35.3481	38.662	7.23731	0	1
4920100	2171	1	32.7779	47.3962	59.9095	1	5
4928754	2175	1	26.9288	38.2584	35.7089	1	5
4930058	2175	1	36.9208	38.5642	18.9022	1	5
12084819	5332	1	31.5408	31.1838	18.5133	1	5
28259976	12467	1	25.2992	37.1503	27.1032	0	5
7746357	3418	1	90.0107	35.709	62.9338	1	5
7749172	3419	1	28.6525	51.8727	20.3161	11	5
7751765	3420	1	25.7716	46.8273	49.2308	10	5
7752392	3420	1	27.0008	58.489	25.2777	1	5
7759220	3423	1	32.5096	38.2886	38.7579	1	5
26599110	11734	1	26.5437	50.9939	12.7314	1	5
7663781	3381	1	30.685	36.7789	5.10546	1	5
4264733	1882	1	31.9305	38.0863	42.5948	11	5
4265365	1882	1	36.0645	48.4766	38.6003	0	5
4296181	1896	1	34.4511	34.3984	9.33361	10	5
4296902	1896	1	29.2828	48.4296	15.7749	10	5
4326138	1909	1	32.4456	37.536	15.1201	0	5
4334130	1912	1	25.8541	47.1179	33.1773	1	5
12489041	5510	1	62.3486	31.9434	58.549	0	1
12490002	5510	1	26.0442	67.4033	183.386	1	5
5701678	2516	1	46.0686	59.0502	97.0934	11	5
5701773	2516	1	30.7878	42.5971	42.0974	10	5
5705712	2518	1	42.6205	30.3366	54.5758	10	0
5707882	2518	1	28.6611	34.0044	18.7712	0	5
5708086	2519	1	36.2202	47.6596	32.5328	1	5
5708518	2519	1	32.2132	38.2488	38.2995	1	5
5708592	2519	1	63.9532	33.2956	10.1663	0	5
4473779	1974	1	29.8676	31.7404	15.4527	10	5
5608711	2475	1	55.7755	32.7128	55.7616	10	5
5612238	2476	1	29.2283	31.5955	43.1977	1	5
5613856	2477	1	35.2087	36.3833	7.16416	1	5
5614546	2477	1	44.6359	37.4238	38.144	1	5
4565419	2014	1	28.8485	52.1289	23.5935	0	5
4565750	2015	1	28.9851	41.6773	29.3575	10	5
4598279	2029	1	30.1261	35.5382	42.4009	11	5
2625159	1159	1	40.8966	33.0438	57.693	0	1
30719663	13552	1	28.991	30.8818	60.7372	1	5
30746277	13564	1	29.0427	50.0727	32.3327	1	5
35849590	15815	1	26.0793	37.017	41.4617	10	5
36277391	16004	1	28.3048	32.1149	7.04827	11	5
34647063	15285	1	29.9956	39.4579	12.2101	1	5
35963514	15865	1	38.5941	40.6071	17.4265	1	1
1068362	472	1	35.3468	32.4211	41.7701	1	5
35860743	15820	1	35.4693	31.9518	38.1584	10	5
35926277	15849	1	66.2945	33.4345	54.9729	10	5
35926730	15849	1	28.2343	42.8053	30.3743	11	5
29513428	13020	1	28.1679	44.3695	37.643	11	5
30660046	13526	1	37.4636	42.1264	24.062	10	5
30662626	13527	1	31.1481	35.0859	32.7487	0	5
2565095	1132	1	37.0626	39.5576	29.381	1	5
2598879	1147	1	35.1069	40.186	2.7552	1	5
2599794	1147	1	38.818	42.8946	48.4952	10	5
35964435	15866	1	26.3926	48.6914	28.7499	1	5
2577397	1137	1	31.7449	40.6004	10.466	11	5
2590632	1143	1	58.743	34.8009	16.2437	10	5
2592768	1144	1	32.0161	51.9912	70.7897	11	5
73984207	32638	1	34.9013	42.0318	298.5	0	5
35967927	15867	1	32.4381	40.8591	13.949	11	5
35969400	15868	1	32.383	47.2407	12.0165	10	5
2632118	1162	1	28.3651	33.8391	23.3798	1	5
2632203	1162	1	37.7441	32.5137	9.42584	1	5
2668907	1178	1	32.3672	35.5574	15.6614	1	5
7575880	3343	1	39.3678	40.1588	46.9634	1	5
7615882	3360	1	27.5526	54.3487	14.0906	0	5
14141483	6239	1	33.5277	30.5144	28.3453	1	5
14395866	6351	1	30.4566	65.2634	92.1135	0	5
3080123	1359	1	39.1648	34.1447	25.7626	1	5
3086958	1362	1	33.4175	33.6034	109.776	1	5
3087259	1362	1	33.4945	45.0531	55.4981	10	5
3089548	1363	1	28.3262	43.0079	23.7754	1	5
14399221	6353	1	34.8914	37.3463	10.9544	10	5
3081498	1360	1	29.1888	36.7333	68.6777	1	5
3129816	1381	1	26.4785	38.3191	25.3787	10	5
14402620	6354	1	41.1675	55.887	24.3473	1	5
50716596	22374	1	39.6943	39.4932	26.4575	0	1
14190176	6260	1	25.6893	42.6747	12.8041	1	5
4590287	2025	1	57.7312	33.7164	26.0626	1	5
4590335	2025	1	68.1896	36.7481	84.4292	1	5
293912	130	1	32.8072	52.5838	15.9305	11	5
297344	132	1	27.6792	33.4197	14.5149	10	5
4742514	2093	1	45.85	94.7728	38.3197	1	1
4743061	2093	1	37.1429	36.8504	9.53224	1	5
4695967	2072	1	62.7834	40.5033	13.2126	1	1
4724085	2084	1	31.6225	41.9874	16.6691	11	5
4725646	2085	1	40.2053	47.5078	34.8815	10	5
69768506	30778	1	30.3374	40.898	26.4131	1	5
4840403	2136	1	35.5076	30.787	18.25	1	5
69837678	30809	1	39.0761	43.0632	12.203	1	5
69841527	30810	1	43.5331	34.0679	13.4991	1	5
69845881	30812	1	38.1693	32.0112	55.0702	0	5
69855748	30817	1	36.543	35.7753	33.8488	0	1
11887066	5244	1	41.5094	32.5643	24.2066	1	5
69860115	30819	1	35.4124	35.7061	27.4104	1	5
11913939	5256	1	40.5751	40.3578	43.3623	0	1
69970698	30867	1	26.9668	40.7582	54.0654	0	5
3919661	1730	1	39.8027	30.8011	72.7521	10	5
3931412	1735	1	52.8538	66.7032	2.6057	1	5
4076005	1799	1	27.2207	44.2521	63.8222	0	1
4076311	1799	1	27.9331	33.9927	38.9359	1	5
5291593	2335	1	36.2421	35.0414	25.4202	10	5
5344260	2358	1	29.0893	43.0458	11.277	1	5
16421318	7245	1	48.9335	78.6478	69.4795	1	5
16455752	7260	1	36.4219	39.4429	59.7516	1	5
17237708	7605	1	26.8209	48.4879	50.5006	10	5
1201224	530	1	35.0854	40.8312	31.8832	1	5
16469255	7266	1	37.9182	42.6234	72.9862	10	5
16471991	7267	1	46.6474	53.995	25.3182	1	1
16472852	7267	1	34.477	36.0482	10.7683	1	5
16480912	7271	1	27.8181	41.5801	27.3087	1	5
16481707	7271	1	40.7968	34.0642	6.48801	10	5
16503248	7281	1	28.908	44.3893	61.9864	1	5
17262990	7616	1	30.3077	35.1553	79.502	1	5
3345992	1477	1	28.8229	38.7456	51.8351	1	5
5078288	2241	1	57.3564	36.5366	16.4978	1	1
5002193	2207	1	32.5034	30.3632	9.59783	1	5
5087917	2245	1	31.458	34.6237	31.5964	1	1
5091250	2246	1	31.2493	45.1551	34.465	1	5
15656628	6907	1	31.4722	30.5058	35.8008	1	5
24887948	10980	1	34.9276	36.9814	27.0287	0	5
2892563	1277	1	46.0404	49.0711	40.441	1	1
2894349	1277	1	26.1638	35.0301	19.5183	1	5
2897273	1279	1	75.4872	85.3281	51.6142	10	5
5239022	2312	1	31.8828	35.0189	8.51381	0	5
5238991	2312	1	27.8474	32.2802	40.1497	10	5
5239482	2312	1	31.4663	45.6227	41.9922	1	5
5250070	2316	1	40.9182	35.0589	18.4996	1	5
5270069	2325	1	29.3045	38.5362	20.5929	10	5
17188728	7583	1	29.5664	36.3205	28.3089	10	5
3279163	1447	1	39.2887	43.6166	23.4869	1	5
17218302	7596	1	34.7916	34.7581	13.4712	1	5
17226261	7600	1	28.3687	37.1356	11.6925	10	5
17227279	7600	1	30.3343	34.3084	26.0623	10	5
17231094	7602	1	37.118	44.5416	83.6531	1	1
3325566	1468	1	30.2523	31.1511	3.56551	1	5
3328699	1469	1	34.0692	32.8964	31.4768	1	5
17266028	7617	1	30.6776	43.2025	25.1865	10	1
17268248	7618	1	42.9636	32.1862	20.8931	1	1
17268433	7618	1	40.6276	39.8307	18.7914	1	1
3344316	1476	1	40.1756	32.7058	14.0663	10	5
3344572	1476	1	30.9705	31.2939	15.6936	1	5
48744696	21504	1	30.3144	35.6864	51.6155	1	5
48767319	21514	1	28.3862	37.7952	29.7789	10	5
156338	69	1	28.1108	40.0319	62.1944	11	5
1226056	541	1	35.7224	34.9023	37.7366	1	5
4875278	2151	1	40.8894	32.3784	24.2291	10	5
4876838	2152	1	27.0123	35.72	9.14711	1	5
3043475	1343	1	25.9126	51.3925	15.3588	1	5
3043585	1343	1	32.8151	33.0845	16.489	1	5
3045327	1344	1	31.5581	30.3013	25.0227	1	5
4243026	1872	1	102.006	65.3854	95.6254	10	5
4248000	1874	1	25.6201	39.8661	23.9736	1	5
32109499	14165	1	33.4566	35.7032	21.7988	1	5
32104213	14163	1	50.2215	51.3975	27.9752	10	5
32213212	14211	1	33.4923	36.1151	16.3134	1	5
32213665	14211	1	36.3604	41.9782	33.1243	1	5
32214059	14211	1	37.2751	41.3947	43.8944	1	5
32215949	14212	1	34.2655	36.704	16.0006	10	5
32216674	14213	1	29.0712	34.0066	47.4348	10	5
32119204	14170	1	31.6361	44.1244	16.009	10	5
19500755	8603	1	51.2399	56.3386	6.99338	1	5
19524060	8613	1	37.6035	36.1436	31.1366	1	5
32221704	14215	1	25.5622	37.9509	26.8901	1	5
19531708	8617	1	28.0002	34.9603	11.0703	0	5
19533494	8617	1	27.574	35.1362	18.9536	1	5
19535524	8618	1	25.6887	43.8822	28.1278	1	5
3357363	1482	1	42.6165	47.5177	19.9292	1	1
3361437	1483	1	30.137	47.7264	16.0756	1	5
3368928	1487	1	40.829	43.1417	9.06866	0	5
3372053	1488	1	36.6532	31.0092	15.0219	11	5
3386079	1494	1	26.6632	31.9023	44.8297	0	5
3390808	1496	1	34.8393	38.4646	47.7137	1	5
3395093	1498	1	33.5327	36.2236	25.9096	1	5
3396233	1499	1	125.508	59.2064	146.053	1	5
3398699	1500	1	29.5562	43.3556	26.2654	0	5
3400993	1501	1	47.6664	35.549	39.452	10	5
48705239	21486	1	42.0059	63.8662	84.6989	1	1
48708818	21488	1	34.83	39.6908	7.97133	1	5
48713545	21490	1	35.6564	37.8969	14.5346	1	5
32105727	14164	1	34.4997	32.4941	12.0281	1	5
32106654	14164	1	28.1178	34.2738	33.1961	0	5
1235676	546	1	28.9132	50.4265	41.6161	1	5
58421809	25773	1	32.0943	54.1844	54.702	1	5
5517812	2435	1	25.3948	45.945	50.7693	1	5
5556326	2452	1	28.6908	66.3103	47.062	10	5
38031308	16778	1	44.7985	47.8437	26.533	1	1
5561734	2454	1	32.3798	34.7937	28.9661	1	5
38069535	16794	1	28.9227	34.9357	89.8176	1	5
38074552	16797	1	38.3333	44.9907	39.5367	0	5
38092711	16805	1	32.5477	34.938	20.1286	10	5
38097534	16807	1	44.2502	44.8905	19.4367	1	1
54062302	23850	1	26.694	35.8353	27.4734	0	5
54064093	23850	1	30.9704	35.8575	67.0777	10	5
54064391	23850	1	27.7993	35.6157	64.2552	10	5
54069769	23853	1	46.7582	70.5709	46.6702	1	5
54070015	23853	1	32.7757	32.2594	39.1046	1	5
54071496	23854	1	28.5535	40.6605	27.6455	1	5
54075404	23855	1	28.6934	33.5564	35.1167	1	5
54386209	23992	1	60.3113	83.1948	73.3279	10	5
5462787	2410	1	26.955	46.5361	96.0329	0	5
5469236	2413	1	29.4213	34.8309	29.9145	10	5
5471811	2414	1	32.0624	31.0451	13.1295	1	5
5554708	2451	1	26.7505	54.2115	113.13	1	5
5555808	2451	1	66.0289	45.3478	88.5032	1	5
37968447	16750	1	36.1781	35.7865	34.0196	0	1
18640178	8223	1	51.3953	42.0861	63.3291	1	5
18660926	8233	1	54.4179	31.6245	13.8618	11	5
18668294	8236	1	56.057	40.9614	39.0473	1	5
18675787	8239	1	26.2727	36.8269	20.9831	10	5
146267	65	1	33.1432	40.1186	8.79015	1	5
433450	192	1	45.5838	36.5347	15.5941	0	5
435073	192	1	29.9938	38.73	44.5997	1	5
32667712	14411	1	28.9286	42.8316	43.5705	0	5
32754250	14450	1	33.864	38.0695	55.3372	10	5
12970142	5722	1	46.3231	43.1065	18.7139	0	5
29611823	13063	1	30.1681	34.7907	64.4431	1	5
29613641	13064	1	30.3852	56.3176	52.0054	11	5
29618521	13066	1	27.0531	36.8163	22.2402	1	5
24728292	10909	1	29.0677	35.8927	53.1534	1	5
21216915	9360	1	42.5693	31.4044	80.0647	1	5
21216972	9360	1	32.1869	37.4496	21.2105	10	5
29623196	13068	1	38.3177	33.7164	22.0074	10	5
3216253	1419	1	38.8191	43.9242	42.7794	1	5
17093406	7541	1	42.2995	39.1622	4.19697	1	5
17098961	7544	1	25.301	44.6509	38.8484	1	5
3222573	1422	1	39.5442	43.3868	10.1546	1	1
3222761	1422	1	25.8266	33.5345	60.6414	1	5
17192298	7585	1	32.0605	46.0594	21.1298	1	5
17193510	7585	1	24.43	36.5719	105.274	0	5
17199417	7588	1	40.9628	37.3066	23.5059	1	5
3285255	1450	1	42.6837	30.7583	8.27082	1	5
12683485	5596	1	34.7391	53.257	41.7512	1	1
12691696	5599	1	34.6973	34.4346	16.5646	1	5
12763464	5631	1	42.8031	52.0339	16.9863	1	1
24669113	10883	1	39.01	34.6747	20.231	1	5
24671659	10884	1	31.3473	31.9652	48.8318	1	5
24673935	10885	1	66.7183	71.3797	52.2497	10	5
17159668	7570	1	35.9762	31.1984	10.6369	1	5
17165331	7573	1	37.7673	48.0859	47.7057	0	5
16905249	7458	1	29.0985	32.7105	11.8829	1	5
151820	67	1	38.7645	39.5574	74.1716	1	5
153977	68	1	35.103	63.4513	16.543	1	5
41955699	18509	1	28.8845	36.1148	29.3164	1	5
41956086	18509	1	26.637	36.5216	35.9527	1	5
41960426	18511	1	40.0043	52.5645	30.0769	1	1
41961032	18511	1	42.527	34.1082	56.1931	1	5
44662577	19703	1	40.7953	43.4216	22.201	1	1
16915069	7462	1	27.8977	41.6588	50.4116	10	5
3263499	1440	1	30.4014	40.4596	5.20861	11	5
113610363	50118	1	35.7916	40.9258	31.0977	1	5
113612920	50120	1	30.1895	37.4926	23.39	1	5
113613006	50120	1	38.7203	73.243	154.529	0	5
113613706	50120	1	32.4343	51.3255	25.0392	1	1
113614528	50120	1	35.2795	42.551	22.1382	11	5
15561873	6865	1	42.3918	48.5657	30.9821	0	1
15562204	6866	1	28.8609	47.6045	17.0348	10	5
113685972	50152	1	43.3086	38.0396	1.20077	1	5
10459163	4614	1	29.9897	37.8691	37.215	10	5
10461598	4616	1	45.2812	57.1665	39.8137	10	5
10479635	4623	1	32.8011	72.8352	28.649	1	5
10483812	4625	1	31.5313	40.6289	9.54949	1	1
