7552702	33.8531	0.634326	2.11222	31.1667	-0.316077	-1.02832	1	0.00832267	1	1	1	-1	1	3.2812	5	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
7559973	37.5705	-1.33188	-0.563028	37.9989	-0.742465	2.64656	1	0	1	1	1	1	-1	3.1296	5	1	1	1	1	2	2	2	5	7	1	1	1	1	1	
7568135	75.0988	0.971635	2.55968	43.0728	0.242817	2.03074	1	0	1	1	1	1	-1	0.900529	5	1	1	1	1	2	2	2	9	11	1	1	1	1	1	
7570098	31.7661	1.41076	-2.8752	38.8825	0.55297	1.66469	1	0	1	1	1	-1	1	1.94291	5	1	0	0	1	2	0	0	8	8	1	0	0	1	1	
11032715	35.7765	1.19819	2.42613	31.2461	0.584606	-0.818418	1	0.0247021	1	1	1	1	-1	3.09997	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
11618517	42.9384	1.43773	2.13955	42.2239	-0.12127	-1.45368	1	0.0191525	1	1	1	-1	1	3.10907	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
14865541	32.7241	1.24651	0.162874	32.2882	1.97096	-3.04516	1	0.0681782	1	1	1	-1	1	3.15933	5	1	1	0	0	2	2	0	0	0	1	1	0	0	0	
14891947	28.9355	1.18965	2.9754	46.8431	0.365854	-0.785115	1	0	1	1	1	1	-1	2.65378	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
14899227	81.7542	-2.09422	-1.3281	32.8315	-1.426	1.20471	1	0	1	1	1	-1	1	2.61947	6	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
14908724	46.6914	1.06101	1.85635	55.778	0.529396	-1.23258	1	0	1	1	1	1	-1	3.13435	1	1	1	1	1	2	2	2	4	6	1	1	1	1	1	
12473	64.6882	-1.12246	1.39837	30.8674	-2.20303	2.8908	1	0	1	1	1	-1	1	1.84255	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
4436039	28.3046	-0.89659	2.85687	34.7205	-0.300732	-0.255218	1	0	1	1	1	-1	1	3.16862	5	1	0	0	1	2	0	0	8	8	1	0	0	1	1	
4438116	30.4857	-0.741206	2.97026	44.9205	-0.00134215	-0.367912	1	0	1	1	1	1	-1	3.03653	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
4439801	30.4771	1.14718	2.57444	38.4585	0.339236	-0.488383	1	0	1	1	1	1	-1	3.1676	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
438560	37.8629	-0.394326	-2.42346	42.1197	0.484929	1.3809	1	0	1	1	1	1	-1	2.63015	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
475206	34.5849	-1.9134	2.6973	30.7781	-1.12903	-0.0506165	1	0	1	1	1	-1	1	2.85767	5	1	1	1	1	2	2	2	6	6	1	1	1	1	1	
4851877	28.8435	0.933702	-1.22659	36.0088	-0.679622	2.13079	1	0	1	1	1	1	-1	3.34113	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
5998514	33.1241	0.325314	-2.48335	37.652	-0.636746	0.383526	1	0.0320373	1	1	1	-1	1	3.02399	5	1	1	0	1	2	2	0	7	7	1	1	0	1	1	
6004977	46.9473	1.76314	1.07034	34.43	0.882717	-1.41075	1	0	1	1	1	-1	1	2.63266	5	1	1	1	1	2	2	2	6	7	1	1	1	1	1	
6007124	55.9735	-1.46895	0.838523	30.1052	-2.03043	-2.57027	1	0.00727477	1	1	1	1	-1	2.92871	1	1	1	1	1	2	2	2	5	6	1	1	1	1	1	
12090067	34.743	0.0315657	-1.42555	30.3897	-0.492273	1.86152	1	0.0093709	1	1	1	1	-1	3.04157	5	1	1	0	1	2	2	0	9	10	1	1	0	1	1	
5316498	28.7652	-1.13011	0.881916	40.241	-1.76912	-2.24841	1	0.0360408	1	1	1	-1	1	3.19488	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
15002074	41.603	0.46666	-1.64589	34.1575	0.996795	2.48777	1	0.0421762	1	1	1	1	-1	2.21393	5	1	1	1	1	2	2	2	4	8	1	1	1	1	1	
15934842	36.4207	-1.21315	-1.20931	35.0695	-0.463489	1.94851	1	0.0168309	1	1	1	1	-1	3.21402	5	1	0	0	1	2	0	0	7	8	1	0	0	1	1	
16014287	38.302	-1.61751	-2.40978	39.9743	-0.810416	0.702278	1	0.00769805	1	1	1	-1	1	3.21501	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
76412757	42.5517	-1.59835	1.73272	39.0526	-2.25059	-1.33998	1	0.0104724	1	1	1	-1	1	3.14117	1	1	1	1	0	3	3	3	0	0	1	1	1	0	0	
76413747	29.9789	-1.30353	0.0903462	35.6461	-0.484167	2.28758	1	0.0136291	1	1	1	1	-1	2.34504	5	1	0	0	1	2	0	0	7	7	1	0	0	1	1	
42626022	49.1171	-0.784054	0.570293	58.7776	0.344343	-0.494399	1	0.0186356	1	1	1	-1	1	1.5514	5	1	1	1	1	2	2	2	5	9	1	1	1	1	1	
42636920	29.1467	-1.74161	1.16198	31.1873	-0.727237	-1.81695	1	0	1	1	1	-1	1	3.1469	5	1	0	0	1	2	0	0	7	8	1	0	0	1	1	
41797249	45.3647	0.464485	-2.14274	46.5192	1.05479	0.695739	1	0.0366795	1	1	1	-1	1	2.89921	1	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
41811942	38.7088	-0.382285	1.75157	38.5391	0.700739	-1.29907	1	0	1	1	1	1	-1	3.23718	5	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
70834828	32.277	-0.554435	-2.67021	44.1512	0.977682	0.438061	1	0	1	1	1	1	-1	3.46536	5	1	1	0	1	2	2	0	7	8	1	1	0	1	1	
70841582	36.0243	-1.20091	0.161165	34.1355	0.68609	-2.66959	1	0	1	1	1	1	-1	3.40205	1	1	1	1	1	2	2	2	8	9	1	1	1	1	1	
699089	31.251	1.24513	0.883404	42.3708	0.29678	-2.77781	1	0.0603262	1	1	1	-1	1	2.78821	5	1	0	0	1	2	0	0	4	6	1	0	0	1	1	
703140	35.3131	2.07939	1.12904	38.1575	0.749191	-2.12935	1	0.126051	1	1	1	1	-1	3.30436	1	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
20310401	47.3668	1.58823	0.870765	36.783	0.877541	-2.28691	1	0	1	1	1	1	-1	3.20529	1	1	1	1	0	2	2	2	0	0	1	1	1	0	0	
20323316	30.1994	1.39853	-1.903	30.4565	1.90504	1.21014	1	0	1	1	1	-1	1	3.15407	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
5959521	27.3039	0.360856	-1.95791	101.573	0.907419	-2.8938	1	0	1	1	1	-1	1	1.0838	5	0	0	0	1	0	0	0	9	7	0	0	0	1	1	
1435354	26.3526	1.68847	0.457556	40.2442	1.03883	-2.87481	1	0	1	1	1	1	-1	3.02148	5	0	0	0	1	0	0	0	7	8	0	0	0	1	1	
15921585	34.6842	0.177844	1.4841	38.0471	-0.43355	-1.63286	1	0	1	1	1	1	-1	3.17636	5	1	1	1	1	2	2	2	6	6	1	1	1	1	1	
7175094	29.1381	-0.776334	0.776317	33.2565	-2.05698	2.15456	1	0.00651912	1	1	1	-1	1	1.88138	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	
