event	lumi	run	ele pt	tau pt	met	taudm	tauGM
90451948	39902	1	30.0391	36.3554	62.8805	0	5
90469555	39910	1	28.4006	38.7965	31.98	11	5
90471124	39911	1	31.936	37.3869	34.433	11	5
90476796	39913	1	34.1121	44.9193	39.5619	1	5
90480260	39915	1	37.4101	36.4688	20.8775	0	5
88028295	38833	1	34.1662	33.3349	31.3832	1	5
88044026	38840	1	30.7648	43.6931	71.687	10	5
105604613	46587	1	30.6761	33.3516	38.6749	1	5
106478354	46972	1	42.6285	39.0685	29.3445	1	5
107506116	47426	1	36.687	33.1385	51.5963	1	5
107510888	47428	1	29.5342	40.1726	28.911	0	5
107519160	47431	1	34.9164	32.7018	17.022	1	5
107521996	47433	1	34.8626	30.0037	32.7973	1	5
107525795	47434	1	70.9094	31.5009	13.0462	1	1
107576256	47457	1	45.7478	33.6055	58.1635	1	6
107592341	47464	1	28.6046	33.2665	44.4648	0	5
110117500	48578	1	37.2254	35.9706	32.2194	1	5
110120868	48579	1	30.3676	63.0571	20.2232	1	5
3435108	1516	1	33.8554	30.4409	30.3724	1	5
3436285	1516	1	34.2631	41.1657	22.4475	10	5
3438296	1517	1	30.463	30.6064	19.2026	1	5
3678089	1623	1	48.9604	90.4662	168.051	1	5
3505135	1547	1	25.2344	52.6904	15.2533	11	5
3506051	1547	1	34.2496	37.871	55.0287	0	5
3511547	1550	1	29.6816	36.0629	38.9449	10	5
3513396	1550	1	30.6991	36.6837	23.2133	10	5
3520037	1553	1	29.2161	38.2915	81.5882	0	5
3557648	1570	1	36.2157	30.1256	36.1317	0	5
15186587	6700	1	26.4093	45.2246	42.5312	0	5
15188144	6701	1	38.5776	39.5483	86.525	10	5
15075483	6651	1	31.5188	34.5454	18.5212	0	5
15197059	6705	1	34.5079	42.6443	55.1106	0	5
15211044	6711	1	33.8769	37.8691	35.2839	10	5
18023805	7951	1	31.0248	32.7449	73.9224	1	5
18025587	7952	1	29.3931	34.2556	6.099	10	5
18424373	8128	1	37.701	44.6674	35.4732	1	5
25537793	11266	1	35.4371	45.6554	47.1837	0	5
19035101	8398	1	38.4718	34.5999	31.4037	10	5
19037677	8399	1	28.4259	56.092	18.7658	1	5
19040490	8400	1	43.3873	51.4303	47.4204	1	5
19048238	8403	1	27.2043	37.5392	23.3531	1	5
19049318	8404	1	33.0204	35.2394	23.1017	1	5
19049952	8404	1	37.6021	37.4107	15.745	0	5
19052168	8405	1	33.6308	37.4294	45.0666	1	5
10257076	4525	1	26.9935	60.0034	28.2449	10	5
11106398	4900	1	28.2713	31.3916	21.0702	10	5
11970884	5281	1	28.1916	32.0637	53.9843	0	5
11046288	4873	1	33.5757	33.0838	49.5559	1	5
11053236	4877	1	29.2803	33.3959	72.0796	1	5
36111567	15931	1	32.716	38.3617	15.7044	10	5
36140611	15944	1	34.5754	40.9156	22.001	1	5
36183117	15962	1	56.2836	108.979	58.0975	1	5
36188728	15965	1	35.9321	40.7298	11.5199	1	5
43825119	19333	1	32.8566	30.1084	16.5793	1	5
43885279	19360	1	34.1154	73.7006	42.3301	1	5
43888077	19361	1	34.8932	38.0504	32.9519	1	5
52366694	23102	1	27.7455	58.3809	52.766	10	5
52600968	23205	1	38.6051	44.8397	13.6086	1	1
52634740	23220	1	33.9541	36.8891	29.3247	10	5
52557007	23185	1	29.8113	42.5554	17.849	10	5
52588873	23200	1	39.2098	46.9471	47.5526	10	5
52595216	23202	1	43.3076	45.3427	16.3933	1	6
94542912	41707	1	30.4116	54.4736	111.525	1	5
94543741	41707	1	33.9319	35.6858	80.4698	1	5
94972054	41896	1	30.6464	39.5445	16.2378	0	5
94977331	41899	1	35.2135	32.2088	15.6992	1	5
94985910	41903	1	35.9804	36.8109	24.5796	10	5
99399022	43849	1	37.2654	32.5668	38.9444	0	5
95506915	42132	1	36.5216	35.8033	42.3318	0	5
95514000	42135	1	25.4101	44.1643	22.3394	10	5
95514321	42136	1	39.2795	37.0444	57.8223	0	5
95517598	42137	1	36.9003	31.084	37.5228	1	5
95874905	42295	1	33.393	36.8472	12.8994	1	1
95877064	42296	1	40.7604	59.3204	18.473	10	5
95912966	42311	1	30.6484	41.9768	13.7062	1	5
103304855	45572	1	37.0164	35.2754	24.4675	1	6
103306560	45573	1	36.4943	41.4653	22.2861	1	5
103307738	45574	1	38.8795	44.3989	14.0731	10	5
103308285	45574	1	66.6343	32.6104	8.57174	1	6
103310855	45575	1	59.6889	43.5353	11.2251	10	5
103310897	45575	1	30.8302	37.8406	15.8504	10	5
103316752	45578	1	25.4207	36.6542	2.67587	1	5
103612764	45708	1	49.5194	46.4456	105.499	10	5
103613117	45708	1	28.1955	40.9814	81.952	1	5
87246564	38488	1	33.8211	48.5086	26.4664	1	1
87248899	38489	1	31.0445	30.4847	160.118	10	5
86629938	38216	1	29.3818	44.672	31.4385	10	5
86637094	38220	1	36.0697	37.2038	15.2849	11	5
86639571	38221	1	33.9527	43.6304	18.4524	1	5
86936294	38352	1	33.3322	56.0897	45.5067	0	5
86939136	38353	1	29.7126	37.1301	19.8491	10	5
86951057	38358	1	33.6793	45.4253	32.2117	1	5
86960745	38362	1	34.2752	34.3701	15.8334	0	5
86964438	38364	1	30.2516	30.8223	14.6022	0	5
87984094	38814	1	32.2291	38.1599	87.6883	1	5
87990183	38816	1	63.6624	62.9826	66.0303	1	5
87992845	38818	1	38.728	37.5147	40.6279	1	5
88005249	38823	1	32.558	35.0265	10.1709	10	5
87510163	38605	1	36.7843	45.931	27.4508	1	5
87511972	38605	1	30.204	35.9588	29.1497	10	5
87523410	38611	1	37.6491	30.4319	10.4691	1	5
87530141	38613	1	29.3213	36.969	39.409	11	5
87591854	38641	1	29.006	30.1799	16.6362	1	5
87592497	38641	1	57.6872	80.9733	42.9144	10	5
87778692	38723	1	30.712	31.9129	64.1181	1	5
88813882	39180	1	33.3344	32.5351	20.253	1	5
47483782	20947	1	30.3876	32.8076	10.4622	1	5
66618867	29389	1	42.396	46.7531	28.4793	1	1
66628810	29393	1	34.5711	36.4467	12.1546	1	5
66629267	29393	1	26.0224	52.3776	29.2431	1	5
47679967	21034	1	49.107	34.1181	23.3265	1	5
47984724	21168	1	29.6806	38.8824	14.8855	10	5
66474373	29325	1	31.7136	32.3541	45.3644	1	5
66480027	29327	1	28.1907	44.2889	3.52334	1	5
66483546	29329	1	30.0467	37.3813	56.8491	1	5
66485387	29330	1	31.3509	32.163	99.9639	1	5
66487991	29331	1	40.13	32.5209	54.7129	1	5
66490433	29332	1	52.0162	49.4465	81.6554	0	5
75595845	33349	1	28.3194	42.3931	78.3637	10	5
75597271	33349	1	32.6806	36.007	41.8433	10	5
79302631	34984	1	30.2868	48.7501	15.7573	1	1
79303154	34984	1	31.6887	35.2817	36.131	1	5
79307167	34986	1	33.165	31.9815	59.8804	10	5
79312578	34988	1	31.6279	36.8985	14.9548	1	5
79312951	34989	1	28.7172	38.1227	53.6619	0	5
79320245	34992	1	46.6674	59.0003	52.1079	11	5
79414026	35033	1	55.813	57.432	11.9788	0	1
79421987	35037	1	41.3722	36.5616	46.1244	1	5
79423647	35037	1	42.3777	50.1866	26.7181	1	1
79431828	35041	1	38.0775	40.467	55.516	1	5
79437705	35044	1	26.8032	37.2404	25.8451	1	5
79437866	35044	1	34.5261	36.0418	48.3397	1	5
79439145	35044	1	29.7929	37.2038	70.8408	0	5
92721318	40904	1	43.8117	31.0247	31.7472	1	5
76641435	33810	1	28.5634	30.0131	60.5833	1	5
76643295	33811	1	28.5245	35.4535	17.043	10	5
76648571	33813	1	51.0727	30.7862	12.608	1	5
76654398	33816	1	29.4247	44.1278	98.4387	10	5
76655302	33816	1	47.0992	51.3053	17.1121	10	5
76658895	33818	1	26.0943	36.3007	56.7507	1	5
76660390	33818	1	43.4026	31.4412	39.9441	1	5
81958862	36156	1	33.171	37.3226	13.0969	1	5
81960293	36156	1	41.2977	39.8865	27.4034	1	5
81973876	36162	1	38.8648	64.2535	35.9887	1	1
81976249	36163	1	32.9677	30.2278	13.4409	0	5
83566210	36865	1	43.657	40.3696	144.906	1	5
83568966	36866	1	45.6472	45.5695	6.91613	1	1
83569579	36866	1	35.0574	38.1503	24.8959	1	5
83575703	36869	1	38.7046	56.3869	22.4107	11	5
83579962	36871	1	31.4665	36.0338	33.1534	1	5
83583899	36873	1	34.7637	42.8779	7.53997	1	5
105243722	46428	1	31.6754	41.0149	33.023	1	5
105251046	46431	1	32.1181	34.6291	42.6767	10	5
105286578	46447	1	29.3928	32.3448	64.4977	1	5
105327716	46465	1	38.2298	56.0653	39.6606	1	5
105329753	46466	1	35.4466	33.7175	32.9644	1	5
105330963	46466	1	30.2133	33.4946	42.185	1	5
105515584	46548	1	38.5825	32.5166	12.7442	1	5
105516446	46548	1	28.548	42.3663	5.29716	1	5
7876120	3475	1	29.9348	35.3588	26.2771	10	5
7876544	3475	1	34.6081	36.0733	18.9207	1	5
7876595	3475	1	27.7342	91.9432	80.2185	1	5
11130241	4910	1	28.4966	32.0499	61.7976	1	5
11138988	4914	1	30.7056	37.8916	25.6907	1	5
8035606	3545	1	29.9318	30.4695	18.3066	1	5
11400301	5030	1	33.9591	42.3868	39.1163	1	5
11404283	5031	1	50.7056	32.0139	100.412	10	5
12939024	5708	1	40.8566	33.6453	26.5421	10	5
12939370	5709	1	32.9452	36.7813	20.5196	10	5
12941574	5710	1	28.448	41.7758	52.5362	1	5
12948922	5713	1	35.4735	30.7668	39.7824	1	5
13139575	5797	1	45.1372	34.855	11.5583	0	5
13144986	5799	1	34.3397	45.6147	20.7544	10	5
13145259	5799	1	26.0818	36.3849	15.7385	1	5
12953233	5715	1	73.5153	39.7005	55.5914	1	5
12960290	5718	1	58.4294	50.2101	53.728	1	5
12962206	5719	1	27.2139	40.4363	61.2587	10	5
12962673	5719	1	29.0743	32.0515	35.7828	10	5
13696822	6043	1	46.5965	85.404	27.8814	1	5
13930260	6146	1	28.5963	30.0458	47.9207	10	5
66994895	29555	1	31.4317	38.1636	21.6284	1	5
66997003	29556	1	29.3499	44.6701	14.6266	11	5
67003828	29559	1	28.508	31.3923	45.2508	10	5
67003999	29559	1	28.9658	41.8787	17.6676	10	5
67111532	29606	1	37.4827	38.5841	16.2236	1	5
67121800	29611	1	38.4654	32.2354	19.8412	1	5
73604292	32470	1	39.8203	35.8603	24.2858	10	5
67144062	29620	1	39.4182	32.7515	53.5426	0	5
67160305	29628	1	40.0038	38.6932	17.6145	1	5
67161953	29628	1	41.334	40.5255	5.58222	1	5
67165709	29630	1	29.064	32.5799	21.6774	1	5
67166523	29630	1	39.1497	36.3417	9.5389	0	5
67780323	29901	1	34.1089	38.1609	4.09723	1	5
67796916	29908	1	30.9947	33.9184	67.8294	1	5
66365682	29277	1	33.227	33.4803	24.276	1	5
66384122	29285	1	44.4184	32.6304	38.4771	1	5
68648954	30284	1	25.7175	265.874	35.2693	10	5
68658516	30288	1	32.9542	33.6818	10.3405	11	5
67582569	29814	1	25.1464	36.0646	57.5908	1	5
67587831	29816	1	60.5831	31.9542	25.1584	10	5
67595319	29819	1	28.7351	46.3313	11.451	1	5
67595579	29820	1	32.0856	31.645	43.5065	10	5
68596710	30261	1	28.0269	30.4062	46.7506	10	5
68323199	30141	1	36.6491	30.2459	67.874	10	5
68333968	30145	1	37.2929	31.9096	25.5874	1	5
78678624	34709	1	28.5359	31.2102	31.6454	1	5
78679864	34709	1	32.3261	40.5543	32.5495	10	5
78680753	34710	1	31.6894	44.0113	17.7174	0	5
78681550	34710	1	29.6295	30.2343	27.3601	10	5
67872132	29942	1	33.1052	50.8823	22.496	0	5
67885607	29948	1	36.6126	44.0687	56.8557	11	5
68120160	30051	1	38.56	32.3409	43.5123	1	5
68554780	30243	1	97.0982	68.2309	75.5233	0	5
68555946	30243	1	35.1421	32.3843	7.3692	1	5
68734586	30322	1	37.2117	33.0846	9.24951	11	5
68734963	30322	1	32.9277	32.5642	32.4423	10	5
68988628	30434	1	32.8739	32.1539	13.9769	1	5
69005013	30441	1	29.1728	36.9436	79.3332	1	5
69154946	30507	1	28.625	35.0912	34.9891	1	5
84119497	37109	1	33.2813	45.7896	35.8211	1	5
84120317	37109	1	31.2693	34.0148	40.4907	10	5
84129460	37113	1	35.0956	34.8128	9.33762	1	5
84129975	37114	1	40.9702	36.6029	9.77599	0	5
84131352	37114	1	32.1563	30.0088	58.7172	10	5
84162366	37128	1	38.1917	30.076	17.8501	10	5
84164404	37129	1	36.0556	43.3766	3.23838	1	5
84343424	37208	1	32.2419	30.9577	33.3721	1	5
84346028	37209	1	33.8201	34.4913	82.8493	10	5
84364927	37217	1	29.7863	31.3956	33.1584	1	5
85448942	37695	1	25.6784	37.8975	88.4918	1	5
88180351	38900	1	43.9027	38.1527	88.8942	0	1
88181074	38901	1	25.0595	48.1652	47.7585	0	5
88227038	38921	1	29.8238	37.2165	25.4593	10	5
88698492	39129	1	29.4463	45.4636	59.9739	1	5
88702230	39131	1	27.7255	35.3469	57.1237	1	5
88713724	39136	1	46.8545	76.7066	65.8682	11	5
88716117	39137	1	48.8106	34.0185	11.7618	0	5
89659080	39553	1	35.5265	33.3342	46.6831	1	5
89042614	39281	1	32.57	31.1502	16.6419	1	5
89042646	39281	1	35.5688	32.1047	40.1456	1	5
89090371	39302	1	27.9401	37.3816	27.5205	1	5
88832312	39188	1	37.4407	33.0305	56.2578	1	5
88837151	39190	1	31.2893	34.54	80.7406	0	5
88839468	39191	1	44.9262	36.7969	41.5335	0	1
88841597	39192	1	41.9482	40.9942	16.7064	10	5
88944975	39238	1	36.9113	37.6165	33.2269	1	5
88947309	39239	1	44.0016	58.6603	41.3293	1	1
88960392	39244	1	29.9107	41.1958	43.5726	1	5
88960969	39245	1	36.0465	36.0081	28.5805	1	5
88962858	39246	1	47.0191	70.2438	57.5329	1	5
88966052	39247	1	44.0401	61.5838	51.4095	0	1
88968658	39248	1	38.2765	32.8509	13.5211	1	5
26812480	11829	1	31.2401	37.8139	22.7655	1	5
26826983	11835	1	39.6441	38.8789	50.6498	10	5
26854125	11847	1	31.694	32.5571	82.2701	1	5
26858028	11849	1	27.8522	37.053	34.4035	1	5
26873826	11856	1	28.3643	37.5197	31.5437	11	5
31849210	14050	1	32.8398	37.1086	19.1066	0	5
31851920	14052	1	31.3189	33.4306	52.2214	1	5
31852964	14052	1	29.7059	33.1669	3.11348	10	5
31858014	14054	1	25.5391	76.0431	108.243	1	5
39218217	17301	1	37.0541	31.2449	35.2791	1	5
39235250	17309	1	32.0328	42.8242	14.9474	1	5
39236783	17309	1	46.4814	30.2953	32.1975	0	6
60254360	26581	1	31.9396	41.5631	11.6413	1	5
60254585	26581	1	32.308	46.8512	34.2612	1	6
60256855	26582	1	51.1668	75.3755	43.7269	1	5
60260677	26584	1	29.2749	45.747	31.1582	1	5
39614154	17476	1	53.1057	32.8478	28.9357	10	5
39619330	17478	1	32.0935	34.0756	25.7233	10	5
39624819	17481	1	28.5747	32.4588	40.2492	0	5
39636031	17485	1	38.6148	37.993	62.1567	11	5
39657897	17495	1	59.805	91.5752	111.201	10	5
39661511	17497	1	27.2177	39.6827	37.967	11	5
52546093	23181	1	32.6093	30.4679	58.1532	1	5
41606166	18355	1	42.0421	35.7377	9.1574	0	1
41654750	18376	1	29.1683	39.2571	6.78082	0	5
50890110	22450	1	25.2573	49.8542	33.2898	10	5
50892733	22451	1	33.9575	30.6974	14.4891	1	5
50900851	22455	1	36.7147	34.5417	18.8707	1	5
50903012	22456	1	29.5713	38.7286	33.7008	10	5
50909292	22459	1	28.3387	36.234	11.016	11	5
50911669	22460	1	30.1038	32.6121	23.8517	1	5
50911706	22460	1	38.9298	34.874	2.91754	10	5
51070041	22529	1	31.8148	33.5106	17.0042	0	5
57615647	25417	1	49.4314	78.696	41.4451	10	5
57616014	25417	1	34.8649	37.8747	11.7269	11	5
57745379	25474	1	30.846	31.7569	30.4821	1	5
57746424	25475	1	34.9342	47.4712	22.5503	1	5
57756711	25479	1	32.0362	45.0276	80.0496	10	5
57758352	25480	1	41.1549	31.3116	16.2142	1	5
57728553	25467	1	38.8985	62.3872	26.2502	1	5
57732271	25468	1	32.1808	34.7346	17.5912	10	5
57084942	25183	1	39.8828	41.7374	19.2633	10	5
57192687	25230	1	30.586	45.2374	13.9639	1	5
57373953	25310	1	47.8189	37.6806	21.3722	1	5
57400140	25322	1	26.2866	37.9913	29.1272	1	5
64092559	28274	1	34.1261	39.9163	32.2624	1	5
74179414	32724	1	37.1875	30.9478	23.9167	10	5
74182680	32725	1	28.3994	30.8649	49.5703	0	5
74185549	32727	1	34.0838	35.9887	31.4628	1	5
74190644	32729	1	39.2953	30.8245	83.0495	10	5
64867091	28616	1	27.1508	103.158	163.489	1	5
64867524	28616	1	29.7719	30.7923	19.2103	1	5
64869054	28617	1	32.0544	33.4225	11.0265	1	5
64870395	28617	1	37.0059	36.9756	70.9773	10	5
64879556	28621	1	30.9076	35.2951	28.0713	11	5
86816121	38299	1	34.513	36.4388	11.8873	10	5
86817645	38299	1	30.7905	41.746	28.4995	1	5
86820879	38301	1	31.7958	32.7623	15.2992	10	5
86821388	38301	1	36.2239	31.6353	23.0195	1	5
82524657	36405	1	29.2267	32.2237	47.3107	10	5
82544080	36414	1	29.0773	33.2945	20.9543	1	1
82548698	36416	1	47.245	36.2454	22.2788	1	5
34511885	15225	1	34.707	38.772	30.8621	1	5
34685948	15302	1	27.7637	44.1734	31.6199	1	5
34686829	15302	1	31.294	32.5624	16.0643	0	5
34770059	15339	1	34.3233	38.1843	18.7003	11	5
35543732	15680	1	29.6559	49.9912	50.8424	1	5
40539456	17884	1	34.146	37.5167	61.7449	1	5
43244709	19077	1	39.9593	58.2563	52.9995	10	6
40845270	18019	1	41.4661	67.202	3.06801	11	5
40847270	18020	1	29.6188	30.3872	14.832	1	5
40850453	18021	1	85.9847	40.7547	21.2425	0	5
44165147	19483	1	27.0395	47.0261	75.0094	1	5
44168859	19485	1	33.4274	38.2187	10.2109	10	5
44258371	19525	1	74.9799	34.0212	197.324	1	5
44259444	19525	1	36.0975	48.5315	33.7129	11	5
44264662	19527	1	37.0624	43.1174	10.9478	10	5
44960268	19834	1	28.4179	47.5443	23.2237	10	5
44964430	19836	1	33.4812	39.5458	31.7121	0	5
44967103	19837	1	55.5791	41.3774	31.5414	1	1
68329007	30143	1	27.1606	37.4336	21.0675	1	5
56716686	25020	1	44.9719	33.1699	17.1698	1	5
56721416	25023	1	39.1171	31.2145	28.2173	0	6
56738564	25030	1	45.4441	45.9334	18.5553	0	1
56740495	25031	1	70.6912	67.6918	16.0566	1	5
56742355	25032	1	29.6587	44.9045	77.8376	1	5
56788282	25052	1	33.7988	58.9729	15.4844	0	5
56812987	25063	1	29.1372	63.9023	22.3227	1	5
56808541	25061	1	31.7354	42.2524	15.3604	1	5
57045683	25166	1	154.745	33.134	146.08	1	5
57050296	25168	1	28.0463	36.1523	25.4353	10	5
57067107	25175	1	31.9468	34.2122	35.3015	0	5
57069079	25176	1	36.3417	39.6359	47.4063	11	5
58459122	25789	1	30.3481	39.4493	14.4382	1	5
58493002	25804	1	35.9128	55.3018	5.28837	1	1
58507878	25811	1	26.286	38.9189	31.8697	1	5
58511512	25812	1	32.9859	34.4251	77.7196	1	5
58516763	25815	1	45.9716	46.3529	32.386	10	5
94637666	41749	1	50.1586	68.1996	134.515	1	5
94637863	41749	1	35.8497	36.4224	16.5658	10	5
60691766	26774	1	57.4792	34.2282	10.6517	1	6
61437586	27103	1	30.1968	32.333	35.6204	1	5
61440271	27104	1	29.9049	33.2884	35.0653	1	5
61453218	27110	1	33.6887	53.4227	24.8455	0	5
61453509	27110	1	27.3555	37.0178	47.0387	1	5
62287817	27478	1	29.2181	46.06	72.7928	10	5
62312353	27489	1	38.6566	34.6124	6.8316	10	5
62346051	27504	1	31.658	47.9465	16.159	10	5
62288806	27479	1	43.9553	52.7676	27.8433	1	1
62291367	27480	1	44.897	31.5862	62.537	0	5
62296440	27482	1	30.4591	38.4136	53.1833	1	5
62351971	27506	1	25.8643	41.8904	30.0912	0	5
62357078	27509	1	28.8746	38.9471	87.0257	1	5
62358393	27509	1	35.7546	72.7733	87.3491	0	5
62443301	27547	1	48.9722	47.9996	4.33167	1	5
62446033	27548	1	36.8799	37.93	46.3198	1	5
62727152	27672	1	27.9313	45.3436	41.4923	1	6
62731406	27674	1	31.2683	31.0226	26.8234	1	5
62617297	27623	1	40.7022	48.697	41.5993	1	1
62619381	27624	1	29.9946	37.215	11.7339	0	5
62623669	27626	1	36.0499	143.718	68.905	0	1
10964115	4837	1	40.1034	38.5642	14.1262	1	5
10997297	4852	1	54.757	36.2793	199.036	1	5
13955322	6157	1	26.6488	36.2679	61.2114	1	5
13960453	6159	1	49.1005	61.9549	21.3651	0	5
52355251	23096	1	30.4462	49.2028	27.4073	1	5
52414899	23123	1	31.0267	43.0737	33.7496	10	5
52551522	23183	1	37.0496	37.9115	24.9014	10	5
52609230	23208	1	42.3824	48.6757	60.5849	1	1
61371932	27074	1	43.0041	33.8973	33.0634	1	5
61372845	27074	1	32.591	34.2403	10.7247	0	5
61375958	27076	1	27.5679	39.3699	10.8175	1	5
53567968	23631	1	33.0349	37.2075	6.29435	0	5
60826985	26834	1	53.6486	48.793	6.87068	1	5
60827323	26834	1	29.2307	37.2356	31.3221	10	5
53640983	23664	1	105.926	37.6589	159.332	0	5
53642187	23664	1	29.9299	36.6508	48.758	1	5
53647266	23666	1	32.0919	37.6533	15.1768	1	5
21553908	9509	1	31.727	36.442	15.4421	1	5
21554401	9509	1	36.1178	50.3865	15.9949	10	5
21558141	9511	1	25.0336	52.1281	15.9391	10	5
21562686	9513	1	36.1354	35.2683	54.6685	1	5
21564496	9513	1	28.3664	31.2544	44.6738	1	5
9865836	4353	1	36.0159	40.0899	9.27996	1	1
7499279	3309	1	34.5519	36.6245	35.9522	1	5
7526667	3321	1	25.2466	37.7914	14.5641	1	5
7532998	3324	1	37.5951	39.2518	28.9281	10	5
7534930	3324	1	43.8732	46.8014	25.4837	1	6
35227994	15541	1	28.5231	69.2569	25.2591	0	1
35228919	15541	1	29.3189	31.2294	13.4347	10	5
35229033	15541	1	77.5872	34.4943	85.6004	10	5
35229574	15542	1	28.8962	32.2707	31.0333	1	5
38007838	16767	1	38.5235	34.5691	14.5381	1	5
38392946	16937	1	37.4478	45.3327	17.5971	1	1
38397737	16939	1	29.3565	46.6073	17.3605	1	5
38577260	17018	1	27.7398	61.1203	118.383	1	5
39116628	17256	1	28.7311	35.8683	33.243	10	5
40234653	17750	1	53.0159	47.946	6.31611	11	5
40236849	17751	1	31.6069	39.4558	24.5186	1	5
40263598	17762	1	29.7282	30.8655	38.1222	11	5
51496375	22718	1	40.7736	140.923	143.203	11	5
51497280	22718	1	32.9084	34.5902	37.8287	1	5
51578884	22754	1	35.2521	42.0279	11.8114	1	6
51664301	22792	1	43.7903	41.4331	22.2548	0	5
51781000	22843	1	43.3152	32.1914	12.8871	0	5
41442783	18283	1	31.735	31.2005	108.945	10	5
41449878	18286	1	27.9254	39.2388	18.828	11	5
41460184	18290	1	34.5623	32.0121	17.9891	0	5
42800629	18882	1	32.1691	87.0982	125.324	1	6
42805110	18884	1	34.9264	34.7174	26.824	1	5
42810095	18886	1	33.7642	41.3574	23.9377	1	5
42810121	18886	1	28.4087	34.1567	22.2101	0	5
75130733	33144	1	36.2485	31.695	29.2273	10	5
76945910	33944	1	47.0837	31.964	38.8441	1	5
76945997	33944	1	30.069	36.5246	8.48404	10	5
76948852	33946	1	34.7659	50.958	49.7764	1	1
76953086	33948	1	31.1803	40.7458	39.8215	10	5
76964915	33953	1	33.7693	39.0713	11.0549	0	5
76965365	33953	1	60.7837	36.7622	72.6408	0	5
78889545	34802	1	57.9552	32.1506	34.0634	1	5
79541125	35089	1	31.963	35.8869	46.903	1	5
79598899	35115	1	30.4221	36.3004	26.9422	1	5
79599177	35115	1	35.1565	49.8054	44.356	11	5
79600009	35115	1	30.6786	35.2374	19.7581	0	5
897676	396	1	41.5064	45.3256	3.90428	11	5
898539	397	1	33.5007	36.6363	19.4383	10	5
1097951	485	1	32.3494	44.2929	42.5794	10	5
1270867	561	1	32.4046	46.7727	1.57431	10	5
1907945	842	1	25.1944	47.3458	23.583	1	5
1909123	843	1	35.9727	45.2494	45.668	11	5
12203001	5384	1	57.4645	34.4536	45.8102	1	6
3975566	1754	1	48.0749	44.3665	16.8202	0	1
23754918	10480	1	46.7312	43.0612	42.2645	0	6
21929578	9675	1	33.1628	30.6057	3.72678	1	5
4022328	1775	1	25.1144	61.2914	31.8882	10	5
20700952	9132	1	25.5977	40.2288	25.2208	10	5
21567375	9515	1	29.7106	49.0205	40.8767	10	5
19358493	8540	1	32.6865	39.2919	77.9575	1	5
20617769	9096	1	34.1452	36.5343	34.0414	10	5
20620484	9097	1	29.7541	68.4326	122.198	10	5
20622114	9098	1	25.9695	35.8362	10.7283	1	5
20622979	9098	1	25.0933	37.3865	93.2095	1	5
20627037	9100	1	29.4598	33.118	39.7974	1	5
20653367	9112	1	28.1138	49.233	20.6005	11	5
20654427	9112	1	48.7636	46.2559	14.4062	0	5
20658859	9114	1	28.2849	35.5449	14.8305	1	5
24595967	10851	1	30.7154	31.1816	18.0817	1	1
24599077	10852	1	58.1056	31.6832	93.2386	10	5
63564569	28041	1	29.8964	34.705	31.975	10	5
63566641	28042	1	30.9659	41.5211	44.8399	1	5
63609471	28061	1	27.92	39.0989	28.989	1	5
63614616	28063	1	45.7698	37.6912	18.0228	10	5
63619552	28066	1	65.2635	30.8525	80.8417	10	5
63628679	28070	1	29.9115	41.4443	21.5239	1	5
63632693	28071	1	30.0458	61.4789	25.1995	1	5
63633039	28072	1	34.9954	32.6589	31.8465	1	5
63635471	28073	1	33.4298	38.3239	15.2358	1	5
63833741	28160	1	33.9475	33.5203	44.963	10	5
77068734	33999	1	27.751	39.8302	60.2998	1	5
77070444	33999	1	29.8675	33.2513	35.4785	1	5
74931304	33056	1	29.2348	38.6471	39.1459	1	5
74931755	33056	1	29.2076	34.7961	11.565	1	5
74935398	33057	1	33.9786	34.4001	23.5551	1	5
74936674	33058	1	138.567	33.9018	117.456	10	5
74942350	33061	1	42.1027	32.6692	24.7771	1	5
74945521	33062	1	26.0273	58.8012	43.7815	10	5
76719773	33845	1	46.192	47.9288	36.7738	1	5
76723786	33846	1	31.8511	32.1993	14.4935	0	5
76724258	33847	1	32.2545	49.7529	62.5761	10	5
76724964	33847	1	25.0312	38.8716	43.8752	1	5
76729417	33849	1	46.2883	57.6273	93.7173	1	1
76804043	33882	1	26.4856	45.2337	18.7045	0	5
76811440	33885	1	29.2426	35.6692	18.7112	11	5
76812389	33885	1	59.2679	70.1187	29.6376	1	1
76816141	33887	1	31.9354	37.5796	3.05283	1	5
83853963	36992	1	40.1491	45.327	13.4543	1	5
83855137	36992	1	33.1396	43.1972	22.5448	1	1
83856347	36993	1	34.3757	36.5928	43.2738	10	5
83858941	36994	1	32.3318	42.7764	21.3841	0	5
76883590	33917	1	33.2717	35.4323	21.1368	1	5
76884092	33917	1	39.8328	35.5255	28.3086	1	5
76887314	33919	1	70.867	33.3872	49.1556	1	1
76938414	33941	1	42.0617	36.0074	83.3447	0	5
83807435	36971	1	33.7705	65.8775	90.1505	1	5
83807683	36971	1	31.8685	43.4384	32.0349	1	5
77234795	34072	1	25.114	35.8945	18.7454	1	5
78380571	34577	1	29.9014	41.6784	36.7088	10	5
78391681	34582	1	36.2623	42.2979	20.395	1	5
78751527	34741	1	35.4414	43.539	24.7214	1	5
85599514	37762	1	30.1279	42.4574	24.8377	10	5
85600200	37762	1	32.7954	30.3147	17.1844	10	5
36347130	16035	1	30.47	31.7338	28.2269	1	5
36439368	16075	1	33.2399	46.4398	84.5573	1	1
