Name,Yield
ggh,9949.802734375
VV,4715.41259765625
"From tau charge, integral, with mT cut"
Data_hist,89546.0
ZTT,80505.8046875
ZLL,5643.78369140625
Fake,20193.0810546875
TT,6280.28076171875
ggh,3095.92236328125
VV,1190.2366943359375
From Cutflow bin 8
Data_hist,197157.0
ZTT,114252.046875
ZLL,12241.6455078125
Fake,63574.25390625
TT,23482.3671875
ggh,9949.802734375
VV,4715.41259765625
"From tau charge, integral, with mT cut"
Data_hist,89546.0
ZTT,98267.58984375
ZLL,6018.83154296875
Fake,19271.044921875
TT,7530.25048828125
ggh,3754.750732421875
VV,1479.7103271484375
From Cutflow bin 8
Data_hist,197157.0
ZTT,137831.15625
ZLL,13041.87890625
Fake,61713.76171875
TT,28324.0546875
ggh,11983.21875
VV,5820.74267578125
"From tau charge, integral, with mT cut"
Data_hist,89546.0
ZTT,98267.58984375
ZLL,6018.83154296875
Fake,19271.044921875
TT,7530.25048828125
ggh,3754.750732421875
VV,1479.7103271484375
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,80389.2265625
ZLL,5563.3837890625
Fake,20219.658203125
TT,6277.73046875
ggh,3094.1162109375
VV,1189.020751953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,114011.375
ZLL,12071.7216796875
Fake,63617.703125
TT,23475.091796875
ggh,9942.705078125
VV,4711.314453125
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,80389.2265625
ZLL,5563.3837890625
Fake,20219.658203125
TT,6277.73046875
ggh,3094.1162109375
VV,1189.020751953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,114011.375
ZLL,12071.7216796875
Fake,63617.703125
TT,23475.091796875
ggh,9942.705078125
VV,4711.314453125
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,80389.2265625
ZLL,5563.3837890625
Fake,20219.658203125
TT,6277.73046875
ggh,3094.1162109375
VV,1189.020751953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,114011.375
ZLL,12071.7216796875
Fake,63617.703125
TT,23475.091796875
ggh,9942.705078125
VV,4711.314453125
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,68800.328125
ZLL,5638.047119140625
Fake,20277.6083984375
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,88817.359375
ZLL,12024.71875
Fake,64161.00390625
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,68800.328125
ZLL,5638.047119140625
Fake,20277.6083984375
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,88817.359375
ZLL,12024.71875
Fake,64161.00390625
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,32986.0
ZTT,45213.568359375
ZLL,199.86312866210938
Fake,3332.1524658203125
TT,1336.553466796875
ggh,924.6322021484375
VV,304.4762268066406
From Cutflow bin 8
Data_hist,196943.0
ZTT,87190.78125
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,82290.390625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,114087.828125
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,82290.390625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,114087.828125
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,82290.390625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,114087.828125
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,82290.390625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,114087.828125
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,77808.80859375
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,104762.609375
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,75517.8125
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,101838.765625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,77808.80859375
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,104762.609375
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,76858.15625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,103210.8125
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,565394.0
ZTT,373090.390625
ZLL,671057.9375
Fake,20361.658203125
TT,6702.424072265625
ggh,4371.73095703125
VV,1769.7788696289062
From Cutflow bin 8
Data_hist,1000849.0
ZTT,553295.9375
ZLL,1332064.5
Fake,64347.17578125
TT,24303.18359375
ggh,12413.84765625
VV,5969.6279296875
"From tau charge, integral, with mT cut"
Data_hist,565394.0
ZTT,373090.390625
ZLL,2416.163330078125
Fake,20361.658203125
TT,6702.424072265625
ggh,4371.73095703125
VV,1769.7788696289062
From Cutflow bin 8
Data_hist,1000849.0
ZTT,553295.9375
ZLL,5051.298828125
Fake,64347.17578125
TT,24303.18359375
ggh,12413.84765625
VV,5969.6279296875
"From tau charge, integral, with mT cut"
Data_hist,89490.0
ZTT,76864.4375
ZLL,5610.97265625
Fake,20361.658203125
TT,6225.476318359375
ggh,3104.494384765625
VV,1203.008056640625
From Cutflow bin 8
Data_hist,197072.0
ZTT,103220.328125
ZLL,11917.765625
Fake,64347.17578125
TT,23252.7734375
ggh,9893.587890625
VV,4724.06396484375
"From tau charge, integral, with mT cut"
Data_hist,115111.0
ZTT,101865.2734375
ZLL,5610.13623046875
Fake,20361.658203125
TT,6816.54833984375
ggh,3448.99853515625
VV,1324.7267456054688
From Cutflow bin 8
Data_hist,246648.0
ZTT,141578.71875
ZLL,11916.791015625
Fake,64347.17578125
TT,25416.796875
ggh,11011.466796875
VV,5222.6396484375
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,76858.91015625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,76858.91015625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,76858.91015625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,76858.91015625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89443.0
ZTT,76858.91015625
ZLL,5610.97265625
Fake,20361.658203125
TT,6200.648193359375
ggh,3099.9794921875
VV,1200.677001953125
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
From Cutflow bin 8
Data_hist,196943.0
ZTT,103211.5625
ZLL,11917.765625
Fake,64347.17578125
TT,23169.65625
ggh,9878.408203125
VV,4715.5029296875
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,76855.54296875
ZLL,5615.994140625
Fake,20447.01171875
TT,6200.35595703125
ggh,3093.032958984375
VV,1197.277587890625
From Cutflow bin 8
Data_hist,196739.0
ZTT,103207.296875
ZLL,11924.4765625
Fake,64487.73046875
TT,23171.279296875
ggh,9865.8857421875
VV,4708.16650390625
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,76855.54296875
ZLL,5615.994140625
Fake,20447.01171875
TT,6200.35595703125
ggh,3093.032958984375
VV,1197.277587890625
From Cutflow bin 8
Data_hist,196739.0
ZTT,103207.296875
ZLL,11924.4765625
Fake,64487.73046875
TT,23171.279296875
ggh,9865.8857421875
VV,4708.16650390625
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,76855.54296875
ZLL,5615.994140625
Fake,20447.01171875
TT,6200.35595703125
ggh,3093.032958984375
VV,1197.277587890625
From Cutflow bin 8
Data_hist,196739.0
ZTT,103207.296875
ZLL,11924.4765625
Fake,64487.73046875
TT,23171.279296875
ggh,9865.8857421875
VV,4708.16650390625
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,76855.54296875
ZLL,5615.994140625
Fake,20447.01171875
TT,6200.35595703125
ggh,3093.032958984375
VV,1197.277587890625
From Cutflow bin 8
Data_hist,196739.0
ZTT,103207.296875
ZLL,11924.4765625
Fake,64487.73046875
TT,23171.279296875
ggh,9865.8857421875
VV,4708.16650390625
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,76855.54296875
ZLL,5615.994140625
Fake,20447.01171875
TT,6200.35595703125
ggh,3093.032958984375
VV,1197.277587890625
From Cutflow bin 8
Data_hist,196739.0
ZTT,103207.296875
ZLL,11924.4765625
Fake,64487.73046875
TT,23171.279296875
ggh,9865.8857421875
VV,4708.16650390625
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,76855.54296875
ZLL,5615.994140625
Fake,20447.01171875
TT,6200.35595703125
ggh,3093.032958984375
VV,1197.277587890625
From Cutflow bin 8
Data_hist,196739.0
ZTT,103207.296875
ZLL,11924.4765625
Fake,64487.73046875
TT,23171.279296875
ggh,9865.8857421875
VV,4708.16650390625
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,76855.54296875
ZLL,5615.994140625
Fake,20447.01171875
TT,6200.35595703125
ggh,3093.032958984375
VV,1197.277587890625
From Cutflow bin 8
Data_hist,196739.0
ZTT,103207.296875
ZLL,11924.4765625
Fake,64487.73046875
TT,23171.279296875
ggh,9865.8857421875
VV,4708.16650390625
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,56868.421875
ZLL,5580.861083984375
Fake,20447.01171875
TT,6200.35595703125
ggh,3093.032958984375
VV,1197.277587890625
From Cutflow bin 8
Data_hist,196739.0
ZTT,73135.859375
ZLL,11849.9609375
Fake,64487.73046875
TT,23171.279296875
ggh,9865.8857421875
VV,4708.16650390625
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,67988.12109375
ZLL,4986.03271484375
Fake,21573.8876953125
TT,5767.80908203125
ggh,2841.1165771484375
VV,1099.3806762695312
From Cutflow bin 8
Data_hist,196739.0
ZTT,91242.40625
ZLL,10609.73828125
Fake,66862.8125
TT,21502.59765625
ggh,9052.9794921875
VV,4310.5595703125
"From tau charge, integral, with mT cut"
Data_hist,89311.0
ZTT,67988.12109375
ZLL,4986.03271484375
Fake,21573.8876953125
TT,5767.80908203125
ggh,2841.1165771484375
VV,1099.3806762695312
From Cutflow bin 8
Data_hist,196739.0
ZTT,91242.40625
ZLL,10609.73828125
Fake,66862.8125
TT,21502.59765625
ggh,9052.9794921875
VV,4310.5595703125
"From tau charge, integral, with mT cut"
Data_hist,78621.0
ZTT,1.2100496292114258
ZLL,0.0
Fake,28188.423828125
TT,0.7414116263389587
ggh,1.2486441135406494
VV,0.7258428335189819
From Cutflow bin 8
Data_hist,180512.0
ZTT,1.4785809516906738
ZLL,0.3992271423339844
Fake,81746.515625
TT,1.5499827861785889
ggh,2.884653091430664
VV,1.8246430158615112
"From tau charge, integral, with mT cut"
Data_hist,89553.0
ZTT,1.2100496292114258
ZLL,0.0
Fake,31211.01171875
TT,0.7414116263389587
ggh,1.249193787574768
VV,0.7258428335189819
From Cutflow bin 8
Data_hist,197186.0
ZTT,1.4785809516906738
ZLL,0.3992271423339844
Fake,88019.34375
TT,1.5499827861785889
ggh,2.8852710723876953
VV,1.8246430158615112
"From tau charge, integral, with mT cut"
Data_hist,89450.0
ZTT,76858.91015625
ZLL,5615.994140625
Fake,20366.185546875
TT,6204.180419921875
ggh,3101.563232421875
VV,1201.5218505859375
From Cutflow bin 8
Data_hist,196972.0
ZTT,103211.5625
ZLL,11924.4765625
Fake,64355.27734375
TT,23184.0234375
ggh,9882.76953125
VV,4718.53564453125
"From tau charge, integral, with mT cut"
Data_hist,89450.0
ZTT,67991.09375
ZLL,4986.03271484375
Fake,21513.6162109375
TT,5771.305419921875
ggh,2848.9339599609375
VV,1103.2427978515625
From Cutflow bin 8
Data_hist,196972.0
ZTT,91246.171875
ZLL,10609.73828125
Fake,66764.96875
TT,21514.49609375
ggh,9068.5234375
VV,4320.107421875
"From tau charge, integral, with mT cut"
Data_hist,89450.0
ZTT,50247.640625
ZLL,3766.052490234375
Fake,23929.5830078125
TT,4424.1455078125
ggh,2163.832275390625
VV,841.1763000488281
From Cutflow bin 8
Data_hist,196972.0
ZTT,67578.859375
ZLL,8058.4814453125
Fake,71920.9375
TT,16645.630859375
ggh,6963.85888671875
VV,3335.256591796875
"From tau charge, integral, with mT cut"
Data_hist,89450.0
ZTT,50672.65625
ZLL,3925.1903076171875
Fake,23729.7978515625
TT,4553.399169921875
ggh,2217.453369140625
VV,864.3833618164062
From Cutflow bin 8
Data_hist,196972.0
ZTT,68275.1953125
ZLL,8406.158203125
Fake,71420.1484375
TT,17171.720703125
ggh,7168.62451171875
VV,3439.326171875
"From tau charge, integral, with mT cut"
Data_hist,89553.0
ZTT,54505.1484375
ZLL,3967.255126953125
Fake,23743.71875
TT,4554.8447265625
ggh,2218.722900390625
VV,865.1338500976562
From Cutflow bin 8
Data_hist,197186.0
ZTT,76063.5
ZLL,8501.78125
Fake,71460.28125
TT,17176.298828125
ggh,7173.109375
VV,3441.825439453125
"From tau charge, integral, with mT cut"
Data_hist,89553.0
ZTT,54505.1484375
ZLL,3967.255126953125
Fake,23743.71875
TT,4554.8447265625
ggh,2218.722900390625
VV,865.1338500976562
From Cutflow bin 8
Data_hist,197186.0
ZTT,76063.5
ZLL,8501.78125
Fake,71460.28125
TT,17176.298828125
ggh,7173.109375
VV,3441.825439453125
"From tau charge, integral, with mT cut"
Data_hist,89502.0
ZTT,60536.228515625
ZLL,4589.283935546875
Fake,22833.53125
TT,4804.02978515625
ggh,2391.6527099609375
VV,949.5191650390625
From Cutflow bin 8
Data_hist,197095.0
ZTT,84666.21875
ZLL,9846.2294921875
Fake,69651.8984375
TT,18166.982421875
ggh,7682.8203125
VV,3743.706298828125
"From tau charge, integral, with mT cut"
Data_hist,89502.0
ZTT,58017.037109375
ZLL,3953.697998046875
Fake,23544.595703125
TT,4804.02978515625
ggh,2349.8084716796875
VV,926.2739868164062
From Cutflow bin 8
Data_hist,197095.0
ZTT,80522.7109375
ZLL,8474.3359375
Fake,71135.0546875
TT,18166.982421875
ggh,7579.0234375
VV,3674.537109375
"From tau charge, integral, with mT cut"
Data_hist,93199.0
ZTT,60180.2265625
ZLL,4275.041259765625
Fake,24144.42578125
TT,4831.629150390625
ggh,2368.4443359375
VV,933.2103271484375
From Cutflow bin 8
Data_hist,204984.0
ZTT,83431.734375
ZLL,9133.494140625
Fake,73617.125
TT,18254.51171875
ggh,7629.2060546875
VV,3693.6572265625
"From tau charge, integral, with mT cut"
Data_hist,93199.0
ZTT,60180.2265625
ZLL,4275.041259765625
Fake,24144.42578125
TT,4831.629150390625
ggh,2368.4443359375
VV,933.2103271484375
From Cutflow bin 8
Data_hist,204984.0
ZTT,83431.734375
ZLL,9133.494140625
Fake,73617.125
TT,18254.51171875
ggh,7629.2060546875
VV,3693.6572265625
"From tau charge, integral, with mT cut"
Data_hist,93199.0
ZTT,60180.2265625
ZLL,4275.041259765625
Fake,23640.7490234375
TT,4831.629150390625
ggh,2368.4443359375
VV,933.2103271484375
"From tau charge, integral, with mT cut"
Data_hist,88458.0
ZTT,57974.716796875
ZLL,3927.36279296875
Fake,23266.3974609375
TT,4803.025634765625
ggh,2348.8946533203125
VV,925.7041625976562
From Cutflow bin 8
Data_hist,194991.0
ZTT,80434.875
ZLL,8412.671875
Fake,72615.515625
TT,18163.8515625
ggh,7575.8310546875
VV,3672.684326171875
"From tau charge, integral, with mT cut"
Data_hist,91427.0
ZTT,57974.716796875
ZLL,3927.36279296875
Fake,23266.3974609375
TT,4803.025634765625
ggh,2348.8946533203125
VV,925.7041625976562
From Cutflow bin 8
Data_hist,194991.0
ZTT,80434.875
ZLL,8412.671875
Fake,72615.515625
TT,18163.8515625
ggh,7575.8310546875
VV,3672.684326171875
"From tau charge, integral, with mT cut"
Data_hist,88458.0
ZTT,57974.716796875
ZLL,4021.670166015625
Fake,23266.3974609375
TT,4803.025634765625
ggh,2348.8946533203125
VV,925.7041625976562
From Cutflow bin 8
Data_hist,194991.0
ZTT,80434.875
ZLL,8412.671875
Fake,72615.515625
TT,18163.8515625
ggh,7575.8310546875
VV,3672.684326171875
"From tau charge, integral, with mT cut"
Data_hist,88458.0
ZTT,57974.716796875
ZLL,4021.670166015625
Fake,26294.5810546875
TT,4803.025634765625
ggh,2348.8946533203125
VV,925.7041625976562
From Cutflow bin 8
Data_hist,194991.0
ZTT,80434.875
ZLL,8774.7724609375
Fake,78419.09375
TT,18163.8515625
ggh,7575.8310546875
VV,3672.684326171875
"From tau charge, integral, with mT cut"
Data_hist,88458.0
ZTT,57974.716796875
ZLL,3927.36279296875
Fake,23266.3974609375
TT,4803.025634765625
ggh,2348.8946533203125
VV,925.7041625976562
From Cutflow bin 8
Data_hist,194991.0
ZTT,80434.875
ZLL,8412.671875
Fake,71678.1328125
TT,18163.8515625
ggh,7575.8310546875
VV,3672.684326171875
"From tau charge, integral, with mT cut"
Data_hist,75102.0
ZTT,46445.74609375
ZLL,3913.044921875
Fake,20289.2138671875
TT,4558.699951171875
ggh,2160.3734130859375
VV,862.3599243164062
From Cutflow bin 8
Data_hist,174154.0
ZTT,65970.8125
ZLL,8395.1220703125
Fake,64792.5546875
TT,17475.625
ggh,7151.849609375
VV,3504.889404296875
"From tau charge, integral, with mT cut"
Data_hist,82222.0
ZTT,53814.39453125
ZLL,3734.3363037109375
Fake,22708.6162109375
TT,4675.456298828125
ggh,2261.955810546875
VV,898.2674865722656
From Cutflow bin 8
Data_hist,185976.0
ZTT,75548.7890625
ZLL,7977.576171875
Fake,70498.5859375
TT,17841.85546875
ggh,7411.0732421875
VV,3609.63720703125
"From tau charge, integral, with mT cut"
Data_hist,88443.0
ZTT,57960.6953125
ZLL,3969.41259765625
Fake,23273.5537109375
TT,4801.515869140625
ggh,2348.0306396484375
VV,925.4419555664062
From Cutflow bin 8
Data_hist,194991.0
ZTT,80434.875
ZLL,8505.6455078125
Fake,71713.8359375
TT,18163.8515625
ggh,7575.8310546875
VV,3672.684326171875
"From tau charge, integral, with mT cut"
Data_hist,88443.0
ZTT,57960.6953125
ZLL,3969.41259765625
Fake,23273.5537109375
TT,4801.515869140625
ggh,2348.0306396484375
VV,925.4419555664062
From Cutflow bin 8
Data_hist,194991.0
ZTT,80434.875
ZLL,8505.6455078125
Fake,71713.8359375
TT,18163.8515625
ggh,7575.8310546875
VV,3672.684326171875
"From tau charge, integral, with mT cut"
Data_hist,88443.0
ZTT,57960.6953125
ZLL,3969.41259765625
Fake,23273.5537109375
TT,4801.515869140625
ggh,2348.0306396484375
VV,925.4419555664062
From Cutflow bin 8
Data_hist,194991.0
ZTT,80434.875
ZLL,8505.6455078125
Fake,71713.8359375
TT,18163.8515625
ggh,7575.8310546875
VV,3672.684326171875
"From tau charge, integral, with mT cut"
Data_hist,85705.0
ZTT,57757.162109375
ZLL,3774.2994384765625
Fake,23150.2900390625
TT,2819.22021484375
ggh,2098.306884765625
VV,910.3161010742188
"From tau charge, integral, with mT cut"
Data_hist,85705.0
ZTT,57757.162109375
ZLL,3774.2994384765625
Fake,23150.2900390625
TT,2819.22021484375
ggh,2098.306884765625
VV,910.3161010742188
"From tau charge, integral, with mT cut"
Data_hist,85705.0
ZTT,57757.162109375
ZLL,3774.2994384765625
Fake,23150.2900390625
TT,2819.22021484375
ggh,2098.306884765625
VV,910.3161010742188
From Cutflow bin 8
Data_hist,184403.0
ZTT,80039.15625
ZLL,8049.4404296875
Fake,70940.03125
TT,10619.509765625
ggh,6657.9296875
VV,3644.658935546875
From Cutflow bin 8
Data_hist,184403.0
ZTT,80039.15625
ZLL,8049.4404296875
Fake,70940.03125
TT,10619.509765625
ggh,6657.9296875
VV,3644.658935546875
"From tau charge, integral, with mT cut"
Data_hist,86217.0
ZTT,57988.55078125
ZLL,3822.2032470703125
Fake,23322.494140625
TT,2882.8857421875
ggh,2120.9837646484375
VV,916.848388671875
"From tau charge, integral, with mT cut"
Data_hist,86217.0
ZTT,57988.55078125
ZLL,3822.2032470703125
Fake,23322.494140625
TT,2882.8857421875
ggh,2120.9837646484375
VV,916.848388671875
From Cutflow bin 8
Data_hist,185795.0
ZTT,80456.8828125
ZLL,8155.046875
Fake,71506.9140625
TT,10869.1455078125
ggh,6738.7509765625
VV,3669.153076171875
From Cutflow bin 8
Data_hist,185795.0
ZTT,80456.8828125
ZLL,8155.046875
Fake,71506.9140625
TT,10869.1455078125
ggh,6738.7509765625
VV,3669.153076171875
"From tau charge, integral, with mT cut"
Data_hist,67473.0
ZTT,45363.890625
ZLL,3514.516357421875
Fake,14811.77880859375
TT,2134.9617919921875
ggh,1603.9761352539062
VV,697.32666015625
"From tau charge, integral, with mT cut"
Data_hist,67473.0
ZTT,45363.890625
ZLL,3514.516357421875
Fake,14811.77880859375
TT,2134.9617919921875
ggh,1603.9761352539062
VV,697.32666015625
From Cutflow bin 8
Data_hist,137741.0
ZTT,61774.6328125
ZLL,7505.14697265625
Fake,43078.6796875
TT,8047.26220703125
ggh,4943.244140625
VV,2714.009521484375
From Cutflow bin 8
Data_hist,137741.0
ZTT,61774.6328125
ZLL,7505.14697265625
Fake,43078.6796875
TT,8047.26220703125
ggh,4943.244140625
VV,2714.009521484375
"From tau charge, integral, with mT cut"
Data_hist,85319.0
ZTT,57988.55078125
ZLL,3822.2032470703125
Fake,23083.7548828125
TT,2882.8857421875
ggh,2120.9261474609375
VV,916.7907104492188
"From tau charge, integral, with mT cut"
Data_hist,85319.0
ZTT,57988.55078125
ZLL,3822.2032470703125
Fake,23083.7548828125
TT,2882.8857421875
ggh,2120.9261474609375
VV,916.7907104492188
From Cutflow bin 8
Data_hist,184131.0
ZTT,80454.4921875
ZLL,8155.046875
Fake,70927.5234375
TT,10869.1455078125
ggh,6738.4501953125
VV,3668.984619140625
From Cutflow bin 8
Data_hist,184131.0
ZTT,80454.4921875
ZLL,8155.046875
Fake,70927.5234375
TT,10869.1455078125
ggh,6738.4501953125
VV,3668.984619140625
"From tau charge, integral, with mT cut"
Data_hist,61732.0
ZTT,34937.48046875
ZLL,2826.4293212890625
Fake,19412.5673828125
TT,2556.563232421875
ggh,1730.4426879882812
VV,779.3245239257812
"From tau charge, integral, with mT cut"
Data_hist,61732.0
ZTT,34937.48046875
ZLL,2826.4293212890625
Fake,19412.5673828125
TT,2556.563232421875
ggh,1730.4426879882812
VV,779.3245239257812
From Cutflow bin 8
Data_hist,148722.0
ZTT,51884.05859375
ZLL,6180.5712890625
Fake,62523.3125
TT,9887.857421875
ggh,5923.86376953125
VV,3310.912109375
From Cutflow bin 8
Data_hist,148722.0
ZTT,51884.05859375
ZLL,6180.5712890625
Fake,62523.3125
TT,9887.857421875
ggh,5923.86376953125
VV,3310.912109375
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57988.42578125
ZLL,3961.4290771484375
Fake,23282.4267578125
TT,2882.3712158203125
ggh,2120.8255615234375
VV,916.848388671875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57988.42578125
ZLL,3961.4290771484375
Fake,23282.5732421875
TT,2882.3712158203125
ggh,2120.8255615234375
VV,916.848388671875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80454.8828125
ZLL,8470.962890625
Fake,71447.4921875
TT,10864.029296875
ggh,6738.5927734375
VV,3669.153076171875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80454.8828125
ZLL,8470.962890625
Fake,71447.75
TT,10864.029296875
ggh,6738.5927734375
VV,3669.153076171875
"From tau charge, integral, with mT cut"
Data_hist,86217.0
ZTT,57988.55078125
ZLL,3961.4290771484375
Fake,23282.9462890625
TT,2882.8857421875
ggh,2120.9837646484375
VV,916.848388671875
"From tau charge, integral, with mT cut"
Data_hist,86217.0
ZTT,57988.55078125
ZLL,3961.4290771484375
Fake,23282.8115234375
TT,2882.8857421875
ggh,2120.9837646484375
VV,916.848388671875
From Cutflow bin 8
